RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
68496,0,6/17/10,ADESA,2005,5,KIA,RIO,Bas,4D SEDAN,GOLD,AUTO,2,Covers,63832,OTHER ASIAN,COMPACT,OTHER,2924,3638,5970,6897,2315,2969,5732,7352,NULL,NULL,23657,80817,CO,4905,0,533
68497,0,6/17/10,ADESA,2006,4,PONTIAC,MONTANA FWD,SV6,4D MINIVAN EXT 3.5L,WHITE,AUTO,1,Alloy,66868,AMERICAN,VAN,GM,7575,9708,11809,15416,7460,9263,12687,16275,NULL,NULL,23657,80817,CO,7905,0,1801
68498,0,6/17/10,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,60718,AMERICAN,MEDIUM,CHRYSLER,8171,9323,11691,12812,8065,9303,11929,13099,NULL,NULL,23657,80817,CO,7925,0,1020
68499,0,6/17/10,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,BLACK,AUTO,1,Alloy,60305,AMERICAN,COMPACT,CHRYSLER,3130,4167,6456,7663,3311,4258,5999,7147,NULL,NULL,23657,80817,CO,5515,0,630
68500,0,6/17/10,ADESA,2007,3,CHEVROLET,HHR,LT,4D SUV 2.2L LT,ORANGE,AUTO,1,Alloy,60838,AMERICAN,MEDIUM,GM,8050,9357,11698,13034,7072,8813,10721,12658,NULL,NULL,23657,80817,CO,7625,0,728
68501,0,6/17/10,ADESA,2006,4,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,SILVER,AUTO,1,Alloy,91642,AMERICAN,MEDIUM SUV,GM,12035,14348,16794,19046,11125,14161,16553,19436,NULL,NULL,23657,80817,CO,8925,0,2351
68502,0,6/17/10,ADESA,2005,5,FORD,FOCUS,ZX3,2D COUPE ZX3,BLACK,MANUAL,2,Covers,36717,AMERICAN,COMPACT,FORD,3965,5396,7337,8716,3833,4780,7049,7958,NULL,NULL,23657,80817,CO,4985,0,762
68503,0,6/24/10,ADESA,2006,4,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,68432,OTHER ASIAN,MEDIUM,OTHER,3793,4719,7265,8249,3789,4903,7148,8730,NULL,NULL,3453,80817,CO,5465,0,533
68504,0,6/24/10,ADESA,2008,2,FORD,FUSION V6,SE,4D SEDAN SE,BLACK,AUTO,1,Alloy,91705,AMERICAN,MEDIUM,FORD,10876,13223,15599,17141,10457,13001,14345,17067,NULL,NULL,3453,80817,CO,8175,0,1485
68505,0,6/24/10,ADESA,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,1,Alloy,89243,AMERICAN,CROSSOVER,CHRYSLER,6965,8428,10783,13087,7093,8771,10772,12292,NULL,NULL,3453,80817,CO,8875,0,2022
68506,1,6/24/10,ADESA,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,GOLD,AUTO,NULL,NULL,72611,OTHER ASIAN,MEDIUM,OTHER,7503,8722,10829,12588,7412,8526,10521,11697,NULL,NULL,3453,80817,CO,7275,0,569
68507,0,6/24/10,ADESA,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,74549,OTHER ASIAN,MEDIUM,OTHER,2923,3814,5646,6284,2987,4167,6137,7496,NULL,NULL,3453,80817,CO,5105,0,569
68508,0,6/24/10,ADESA,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2,Covers,46104,OTHER ASIAN,MEDIUM,OTHER,4069,5030,7386,8278,4089,5176,7368,8566,NULL,NULL,3453,80817,CO,5495,0,482
68509,0,6/24/10,ADESA,2004,6,DODGE,STRATUS V6,SE,4D SEDAN,SILVER,AUTO,1,Alloy,94598,AMERICAN,MEDIUM,CHRYSLER,2295,3173,5683,6461,2421,3220,5696,6660,NULL,NULL,3453,80817,CO,4505,0,1630
68510,0,6/24/10,ADESA,2007,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLUE,AUTO,1,Alloy,79152,AMERICAN,MEDIUM,GM,6722,7682,9998,11293,6290,7724,9738,11573,NULL,NULL,3453,80817,CO,6045,0,803
68511,0,6/24/10,ADESA,2006,4,HYUNDAI,ELANTRA,GLS,4D SEDAN,GOLD,AUTO,2,Covers,65323,OTHER ASIAN,MEDIUM,OTHER,5080,6129,8408,9601,4714,5938,8054,9238,NULL,NULL,3453,80817,CO,6465,0,533
68512,0,6/24/10,ADESA,2005,5,SUZUKI,FORENZA,LX,4D SEDAN,BLUE,AUTO,1,Alloy,59843,OTHER ASIAN,MEDIUM,OTHER,2508,3385,4231,5711,3412,4492,6778,7673,NULL,NULL,3453,80817,CO,5565,0,505
68513,0,7/1/10,ADESA,2004,6,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,GOLD,AUTO,1,Alloy,91304,TOP LINE ASIAN,MEDIUM,OTHER,6871,7919,10360,11464,6275,7449,9709,11083,NULL,NULL,3453,80817,CO,8225,0,620
68514,1,7/1/10,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,BLUE,AUTO,NULL,NULL,61405,AMERICAN,COMPACT,GM,4800,5833,8188,9054,4800,5833,8188,9054,NULL,NULL,3453,80817,CO,4935,0,728
68515,0,7/1/10,ADESA,2005,5,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L,WHITE,AUTO,2,Covers,90350,AMERICAN,SMALL TRUCK,CHRYSLER,5772,7277,9309,10870,5024,6816,8796,10787,NULL,NULL,3453,80817,CO,5765,0,1341
68516,0,7/1/10,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2,Covers,79173,AMERICAN,MEDIUM,CHRYSLER,5941,6932,9425,10191,5501,6545,9242,10028,NULL,NULL,3453,80817,CO,5545,0,1389
68517,0,7/1/10,ADESA,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,2,Covers,96060,AMERICAN,LARGE,GM,4853,6388,7771,10229,4554,5940,7989,9533,NULL,NULL,3453,80817,CO,6015,0,2351
68518,0,7/8/10,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,BLACK,MANUAL,3,Special,59054,AMERICAN,COMPACT,GM,4912,5966,7957,9664,5170,6110,8270,9298,NULL,NULL,22916,80817,CO,6215,0,671
68519,1,7/8/10,ADESA,2003,7,CHRYSLER,TOWN & COUNTRY FWD V,EX,MINIVAN 3.8L EX,WHITE,AUTO,NULL,NULL,86990,AMERICAN,VAN,CHRYSLER,4849,5363,8785,9598,3914,5363,7485,9532,NULL,NULL,22916,80817,CO,7325,0,2063
68520,1,7/8/10,ADESA,2006,4,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,80888,AMERICAN,MEDIUM,FORD,3988,5352,7369,8667,4216,5578,7533,8973,NULL,NULL,22916,80817,CO,5915,0,983
68521,0,7/8/10,ADESA,2005,5,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L EDGE,WHITE,AUTO,2,Covers,83284,AMERICAN,SMALL TRUCK,FORD,3368,4828,6561,8405,4045,5156,7483,8932,NULL,NULL,22916,80817,CO,5215,0,594
68522,0,7/8/10,ADESA,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2,Covers,89270,AMERICAN,VAN,CHRYSLER,4477,5850,7326,9294,4608,6025,8224,9717,NULL,NULL,22916,80817,CO,5295,0,1763
68523,0,7/8/10,ADESA,2006,4,MAZDA,MAZDA5,,4D WAGON SPORT,GREEN,MANUAL,1,Alloy,89322,OTHER ASIAN,CROSSOVER,OTHER,7265,8900,10854,12019,7183,8799,10065,12341,NULL,NULL,22916,80817,CO,7525,0,1113
68524,0,7/15/10,ADESA,2004,6,SATURN,ION,3,2D QUAD COUPE LEVEL 3,BLACK,AUTO,1,Alloy,78766,AMERICAN,MEDIUM,GM,4080,5175,7044,8118,4117,5467,7191,8591,NULL,NULL,3453,80817,CO,5765,0,803
68525,0,7/15/10,ADESA,2003,7,HYUNDAI,ACCENT,GL,4D SEDAN GL,SILVER,MANUAL,2,Covers,85296,OTHER ASIAN,COMPACT,OTHER,2020,2891,5112,6215,1587,2178,4474,4822,NULL,NULL,3453,80817,CO,3355,0,1283
68526,0,7/15/10,ADESA,2003,7,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,BLUE,AUTO,1,Alloy,98674,AMERICAN,LARGE SUV,FORD,7232,8750,10902,12805,6573,8098,10542,11923,NULL,NULL,3453,80817,CO,9055,0,1930
68527,0,7/15/10,ADESA,2005,5,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,88843,AMERICAN,LARGE,GM,3911,5267,7126,8604,3887,5228,7502,9231,NULL,NULL,3453,80817,CO,5365,0,2152
68528,0,7/22/10,ADESA,2003,7,FORD,TAURUS,SES,4D SEDAN SES DURATEC,GOLD,AUTO,1,Alloy,89302,AMERICAN,MEDIUM,FORD,2995,4406,6237,8038,2981,4044,5716,6860,NULL,NULL,22916,80817,CO,4955,0,1283
68529,0,7/22/10,ADESA,2008,2,PONTIAC,G6 4C,Bas,4D SEDAN SE,BLACK,AUTO,2,Covers,40869,AMERICAN,MEDIUM,GM,8257,9417,12049,13742,7907,9182,11567,13009,NULL,NULL,22916,80817,CO,8475,0,764
68530,1,7/22/10,ADESA,2003,7,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,PURPLE,AUTO,1,Alloy,67901,AMERICAN,MEDIUM,CHRYSLER,3790,4707,6982,8181,3761,4825,6795,8717,NULL,NULL,22916,80817,CO,5465,0,1515
68531,0,7/22/10,ADESA,2006,4,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L ST,WHITE,MANUAL,1,Alloy,56724,AMERICAN,SMALL TRUCK,CHRYSLER,6945,9008,11858,13251,6341,8004,11704,12928,NULL,NULL,22916,80817,CO,7275,0,920
68532,0,7/22/10,ADESA,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,MAROON,MANUAL,2,Covers,72490,AMERICAN,COMPACT,FORD,3739,4702,7310,9193,3710,4728,7291,8196,NULL,NULL,22916,80817,CO,4755,0,1155
68533,0,7/22/10,ADESA,2006,4,CHEVROLET,HHR,LS,4D SUV 2.2L LS,GOLD,AUTO,2,Covers,87345,AMERICAN,MEDIUM,GM,5539,6837,9534,10620,5986,7159,9882,11375,NULL,NULL,22916,80817,CO,5365,0,853
68534,1,7/22/10,ADESA,2004,6,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2,Covers,95714,AMERICAN,MEDIUM,GM,2931,4373,5981,7408,3015,4626,5834,7938,NULL,NULL,22916,80817,CO,3755,0,1341
68535,1,7/22/10,ADESA,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLACK,AUTO,NULL,NULL,70059,OTHER ASIAN,MEDIUM,OTHER,6193,7611,9577,11392,6193,7611,9577,11392,NULL,NULL,22916,80817,CO,7375,0,803
68536,0,7/29/10,ADESA,2003,7,FORD,RANGER PICKUP 4WD V6,Edg,4D EXT CAB 4.0L EDGE,YELLOW,MANUAL,1,Alloy,83613,AMERICAN,SMALL TRUCK,FORD,7253,8743,10722,11960,6582,8073,10498,11803,NULL,NULL,22916,80817,CO,8525,0,1543
68537,0,7/29/10,ADESA,2006,4,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,BEIGE,AUTO,2,Covers,61935,OTHER ASIAN,COMPACT,OTHER,4412,5102,7428,8157,4439,5358,7390,8871,NULL,NULL,22916,80817,CO,5815,0,825
68538,0,7/29/10,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,77138,TOP LINE ASIAN,MEDIUM,OTHER,10526,12327,14370,16367,10643,12160,14205,16230,NULL,NULL,22916,80817,CO,8825,0,686
68539,0,7/29/10,ADESA,2006,4,TOYOTA,COROLLA,CE,4D SEDAN CE,GREY,AUTO,2,Covers,59240,TOP LINE ASIAN,COMPACT,OTHER,6674,7922,10195,11735,6347,7421,10095,11271,NULL,NULL,22916,80817,CO,7725,0,505
68540,1,7/29/10,ADESA,2002,8,HONDA,CIVIC,EX,2D COUPE EX AUTO,WHITE,AUTO,NULL,NULL,90213,TOP LINE ASIAN,COMPACT,OTHER,3986,5259,7469,9854,4129,5372,7082,8462,NULL,NULL,22916,80817,CO,6015,0,1065
68541,0,7/29/10,ADESA,2003,7,FORD,TAURUS,SES,4D SEDAN SES,GOLD,AUTO,1,Alloy,90180,AMERICAN,MEDIUM,FORD,2524,3584,5586,7932,2655,3740,5644,6741,NULL,NULL,22916,80817,CO,4105,0,1353
68542,0,7/29/10,ADESA,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,72847,OTHER ASIAN,MEDIUM,OTHER,3099,4206,5935,7124,2807,3614,5578,6334,NULL,NULL,22916,80817,CO,5265,0,569
68543,0,7/29/10,ADESA,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,GREEN,AUTO,1,Alloy,89708,AMERICAN,SMALL SUV,FORD,6171,7714,10273,12185,6385,7986,10259,12211,NULL,NULL,22916,80817,CO,7525,0,983
68544,0,7/29/10,ADESA,2004,6,SUZUKI,FORENZA,LX,4D SEDAN LX,RED,AUTO,1,Alloy,65990,OTHER ASIAN,MEDIUM,OTHER,2082,2799,5157,5934,3380,3844,5932,6297,NULL,NULL,22916,80817,CO,5105,0,533
68545,0,7/29/10,ADESA,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,WHITE,AUTO,1,Alloy,66779,AMERICAN,MEDIUM,GM,4915,6144,8219,9514,5255,6572,8935,10048,NULL,NULL,22916,80817,CO,7725,0,1118
68546,0,7/29/10,ADESA,2006,4,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BLACK,AUTO,1,Alloy,90588,TOP LINE ASIAN,COMPACT,OTHER,5367,6643,8695,10250,4986,6643,8590,10019,NULL,NULL,22916,80817,CO,6315,0,620
68547,0,7/29/10,ADESA,2007,3,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,MANUAL,2,Covers,62687,OTHER ASIAN,MEDIUM,OTHER,6050,7305,9255,10514,5705,6729,8709,9941,NULL,NULL,22916,80817,CO,6315,0,533
68548,0,7/29/10,ADESA,2005,5,JEEP,GRAND CHEROKEE 4WD V,Lar,4D WAGON,GREEN,AUTO,1,Alloy,88400,AMERICAN,MEDIUM SUV,CHRYSLER,8950,10290,11917,13898,9142,10491,11590,13300,NULL,NULL,22916,80817,CO,8725,0,2022
68549,0,7/29/10,ADESA,2004,6,FORD,MUSTANG V6,Bas,2D COUPE,WHITE,MANUAL,1,Alloy,92537,AMERICAN,SPORTS,FORD,5238,6610,8706,9855,5365,6451,8807,10182,NULL,NULL,22916,80817,CO,5005,0,909
68550,0,7/29/10,ADESA,2006,4,TOYOTA,MATRIX 2WD,Bas,4D SEDAN,BLACK,MANUAL,2,Covers,52298,TOP LINE ASIAN,MEDIUM,OTHER,7512,9284,11407,12779,6393,7772,9873,12482,NULL,NULL,22916,80817,CO,8325,0,505
68551,0,7/29/10,ADESA,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,RED,AUTO,2,Covers,63633,AMERICAN,MEDIUM,GM,6073,7655,9660,11154,5711,7244,9693,10942,NULL,NULL,22916,80817,CO,7225,0,1118
68552,0,7/29/10,ADESA,2004,6,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 5.3L,RED,AUTO,1,Alloy,71668,AMERICAN,LARGE TRUCK,GM,7513,9477,11187,13353,7959,10867,12648,15425,NULL,NULL,22916,80817,CO,10735,0,1155
68553,0,7/29/10,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BLACK,AUTO,1,Alloy,89791,AMERICAN,MEDIUM,CHRYSLER,7080,8228,10988,12061,6953,8360,10670,12076,NULL,NULL,22916,80817,CO,6315,0,983
68554,0,7/29/10,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,WHITE,AUTO,2,Covers,70231,AMERICAN,MEDIUM,CHRYSLER,6317,7606,10275,11480,6259,7731,10135,11025,NULL,NULL,22916,80817,CO,6615,0,920
68555,0,7/29/10,ADESA,2006,4,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,BLUE,AUTO,2,Covers,84352,AMERICAN,VAN,CHRYSLER,6106,7736,9855,12486,5935,7395,10172,12353,NULL,NULL,22916,80817,CO,6715,0,1763
68556,0,7/29/10,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,2,Covers,54956,AMERICAN,MEDIUM,CHRYSLER,7643,8469,11132,11957,7526,8371,11495,12242,NULL,NULL,22916,80817,CO,7505,0,754
68557,1,7/29/10,ADESA,2006,4,KIA,SPECTRA,,4D SEDAN EX,BLACK,AUTO,1,Alloy,79278,OTHER ASIAN,MEDIUM,OTHER,4820,5872,7601,9104,5047,6213,8233,9771,NULL,NULL,22916,80817,CO,6115,0,569
68558,0,7/29/10,ADESA,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,GOLD,AUTO,2,Covers,97905,AMERICAN,MEDIUM,GM,6073,7655,9660,11154,5745,7319,9604,11008,NULL,NULL,22916,80817,CO,5315,0,1485
68559,0,8/5/10,ADESA,2007,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2,Covers,84647,AMERICAN,VAN,CHRYSLER,7772,9908,11444,13613,6595,8232,10594,12311,NULL,NULL,1235,80817,CO,6965,1,1763
68560,1,8/5/10,ADESA,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,BLACK,MANUAL,2,Covers,59401,AMERICAN,MEDIUM,GM,5088,6189,8095,9515,5247,6423,8290,9669,NULL,NULL,1235,80817,CO,6265,1,671
68561,0,8/5/10,ADESA,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,RED,AUTO,1,Alloy,98326,AMERICAN,SMALL SUV,FORD,6055,7563,9917,11607,6156,7397,9763,11029,NULL,NULL,1235,80817,CO,7065,1,1053
68562,0,8/12/10,ADESA,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREEN,AUTO,NULL,NULL,78135,AMERICAN,MEDIUM SUV,GM,6125,7742,10084,11745,6375,7615,10276,11462,NULL,NULL,3453,80817,CO,7425,0,1155
68563,0,8/12/10,ADESA,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,WHITE,AUTO,NULL,NULL,89970,AMERICAN,MEDIUM,GM,5950,7243,9141,10562,5890,7083,9430,10521,NULL,NULL,3453,80817,CO,4755,0,853
68564,0,8/12/10,ADESA,2003,7,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,SILVER,AUTO,NULL,NULL,84572,TOP LINE ASIAN,MEDIUM SUV,OTHER,6437,7539,10009,11074,5760,6803,8737,10095,NULL,NULL,3453,80817,CO,7425,0,894
68565,1,8/12/10,ADESA,2007,3,MAZDA,MAZDA6,i,4D SEDAN I,WHITE,AUTO,1,Alloy,87938,OTHER ASIAN,MEDIUM,OTHER,10331,11697,13622,14878,9817,11121,13168,14619,NULL,NULL,3453,80817,CO,7015,0,1373
68566,0,8/12/10,ADESA,2005,5,PONTIAC,GRAND AM V6,SE,4D SEDAN SE,SILVER,AUTO,NULL,NULL,88697,AMERICAN,MEDIUM,GM,3622,4874,6854,8410,3315,4503,6384,7883,NULL,NULL,3453,80817,CO,3905,0,2412
68567,0,8/12/10,ADESA,2004,6,KIA,OPTIMA V6,EX,4D SEDAN EX,BLACK,AUTO,NULL,NULL,67065,OTHER ASIAN,MEDIUM,OTHER,3813,4705,6877,7555,2858,3934,5841,7367,NULL,NULL,3453,80817,CO,5215,0,728
68568,1,8/12/10,ADESA,2004,6,MERCURY,SABLE,LS,4D WAGON LS PREMIUM,BLUE,AUTO,1,Alloy,60579,AMERICAN,MEDIUM,FORD,4750,6616,8105,9911,4717,6793,8284,10849,NULL,NULL,3453,80817,CO,5915,0,825
68569,1,8/12/10,ADESA,2002,8,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,BROWN,AUTO,NULL,NULL,74810,AMERICAN,LARGE,GM,2169,2977,4722,6481,2231,3169,5353,6268,NULL,NULL,3453,80817,CO,4955,0,2274
68570,0,8/12/10,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,RED,AUTO,NULL,NULL,72185,AMERICAN,LARGE,GM,8126,10075,12129,13531,7796,9555,11843,13434,NULL,NULL,3453,80817,CO,7725,0,1974
68571,0,8/12/10,ADESA,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,71247,AMERICAN,LARGE,GM,6539,7964,10173,11682,6301,7734,10083,11475,NULL,NULL,3453,80817,CO,6565,0,1974
68572,0,8/12/10,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,NULL,NULL,60492,AMERICAN,LARGE,GM,8126,10075,12129,13531,7796,9555,11843,13434,NULL,NULL,3453,80817,CO,7425,0,1703
68573,0,8/12/10,ADESA,2007,3,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,GREY,AUTO,1,Alloy,92671,AMERICAN,CROSSOVER,FORD,10513,13418,14494,16960,8898,11915,13480,15411,NULL,NULL,3453,80817,CO,8225,0,1774
68574,0,8/12/10,ADESA,2007,3,CHEVROLET,COBALT,LT,4D SEDAN LS,SILVER,AUTO,NULL,NULL,72272,AMERICAN,COMPACT,GM,5551,6622,8967,10028,5260,6413,8698,9942,NULL,NULL,3453,80817,CO,5815,0,803
68575,1,8/12/10,ADESA,2002,8,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,WHITE,AUTO,NULL,NULL,97178,AMERICAN,LARGE SUV,FORD,4345,5640,7793,9239,4345,5640,7793,9239,NULL,NULL,3453,80817,CO,5715,0,1497
68576,0,8/19/10,ADESA,2007,3,DODGE,DURANGO 4WD V8,Adv,4D SUV 4.7L ADVENTURER,WHITE,AUTO,1,Alloy,75238,AMERICAN,MEDIUM SUV,CHRYSLER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22916,80817,CO,11845,0,1623
68577,1,8/19/10,ADESA,2003,7,FORD,WINDSTAR FWD V6,SE,4D PASSENGER 3.8L SE,WHITE,AUTO,1,Alloy,67962,AMERICAN,VAN,FORD,3139,4022,6491,7767,3076,4038,6435,7604,NULL,NULL,22916,80817,CO,5315,0,1906
68578,0,8/19/10,ADESA,2008,2,FORD,FOCUS,S,2D HATCHBACK,BLACK,AUTO,2,Covers,67239,AMERICAN,COMPACT,FORD,7359,8654,10901,12007,7512,8788,11297,12591,NULL,NULL,22916,80817,CO,6215,0,1020
68579,0,8/19/10,ADESA,2005,5,NISSAN,ALTIMA,S,4D SEDAN S,GREEN,AUTO,1,Alloy,74612,TOP LINE ASIAN,MEDIUM,OTHER,5203,6359,8527,9663,5911,7525,9657,11404,NULL,NULL,22916,80817,CO,7725,0,686
68580,0,8/26/10,ADESA,2006,4,CHEVROLET,1500 SILVERADO PICKU,LS,CREW CAB 5.3L,BLUE,AUTO,1,Alloy,78707,AMERICAN,LARGE TRUCK,GM,13926,16688,18682,22387,11752,15146,16402,19281,NULL,NULL,3453,80817,CO,11645,0,1155
68581,0,8/26/10,ADESA,2002,8,VOLKSWAGEN,BEETLE,GLS,2D COUPE GLS,BLACK,AUTO,2,Covers,88998,OTHER,COMPACT,OTHER,3813,4794,6977,8405,3712,4657,6914,7852,NULL,NULL,3453,80817,CO,6265,0,1803
68582,0,8/26/10,ADESA,2007,3,JEEP,PATRIOT FWD 4C,Spo,4D SUV SPORT,BLACK,AUTO,1,Alloy,97990,AMERICAN,SMALL SUV,CHRYSLER,10285,11188,13761,14545,9665,10751,13380,14339,NULL,NULL,3453,80817,CO,7375,0,1053
68583,0,8/26/10,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,RED,AUTO,1,Alloy,59888,AMERICAN,COMPACT,CHRYSLER,2992,4132,5937,7286,3259,4256,6163,7595,NULL,NULL,3453,80817,CO,5715,0,588
68584,0,8/26/10,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,GOLD,AUTO,1,Alloy,95958,AMERICAN,MEDIUM,GM,6120,7578,9429,10693,5547,6886,9000,11051,NULL,NULL,3453,80817,CO,5365,0,1197
68585,0,8/26/10,ADESA,2004,6,TOYOTA,COROLLA,CE,4D SEDAN CE,WHITE,AUTO,2,Covers,88376,TOP LINE ASIAN,COMPACT,OTHER,4775,5953,6966,9534,4797,5539,7484,8776,NULL,NULL,3453,80817,CO,5550,0,594
68586,0,8/26/10,ADESA,2006,4,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,2,Covers,90240,AMERICAN,MEDIUM,FORD,4286,5680,7846,9007,4742,6081,7520,9259,NO,GREEN,3453,80817,CO,4155,0,1053
68587,0,8/26/10,ADESA,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,77777,AMERICAN,MEDIUM SUV,GM,4723,5915,8524,9798,4972,6147,8461,9378,NULL,NULL,3453,80817,CO,7275,0,1455
68588,0,8/26/10,ADESA,2007,3,DODGE,MAGNUM V6,SE,WAGON 2.7L,SILVER,AUTO,2,Covers,81411,AMERICAN,SPECIALTY,CHRYSLER,8294,9773,12463,13845,7374,8994,11013,12610,NULL,NULL,3453,80817,CO,8805,0,1503
68589,0,8/26/10,ADESA,2007,3,KIA,SPECTRA,,4D SEDAN EX,BLACK,MANUAL,1,Alloy,86373,OTHER ASIAN,MEDIUM,OTHER,5604,6904,8890,9888,5114,6095,8881,9736,NULL,NULL,3453,80817,CO,5415,0,594
68590,0,8/26/10,ADESA,2006,4,CHEVROLET,COLORADO PICKUP 2WD,LS,REG CAB 2.8L,WHITE,MANUAL,3,Special,72779,AMERICAN,SMALL TRUCK,GM,5381,7199,10222,11416,4540,5691,8485,9643,NULL,NULL,3453,80817,CO,5005,0,686
68591,0,8/26/10,ADESA,2006,4,KIA,RIO 5,SX,4D WAGON SX,RED,AUTO,1,Alloy,80250,OTHER ASIAN,COMPACT,OTHER,4994,6628,8003,9558,4428,5732,7454,8585,NULL,NULL,3453,80817,CO,5265,0,594
68592,0,8/26/10,ADESA,2005,5,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,BLUE,AUTO,1,Alloy,85725,OTHER ASIAN,MEDIUM SUV,OTHER,6943,8041,10366,11452,7183,8547,10746,11941,NULL,NULL,3453,80817,CO,7275,0,594
68593,0,8/26/10,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,SILVER,AUTO,1,Alloy,68785,AMERICAN,MEDIUM,GM,7770,9139,11016,12349,8244,9823,11634,12792,NULL,NULL,3453,80817,CO,7400,0,923
